audio_file|text|speaker_name
wavs/common_voice_hi_27501583.wav|नियंत्रण रेखा से घुसपैठ का एक और प्रयास नाकाम, आतंकवादी ढेर|Speaker2
wavs/common_voice_hi_27501584.wav|वडोदरा के लक्ष्मी विलास पैलेस में घुसा मगरमच्छ|Speaker2
wavs/common_voice_hi_27501585.wav|आज रिटायर हो रहे हैं जस्टिस कर्णन, गिरफ्तारी के डर से हैं फरार|Speaker2
wavs/common_voice_hi_27501586.wav|नवाज शरीफ ने छोटे भाई शहबाज के पीएम बनने में अड़ाई टांग!|Speaker2
wavs/common_voice_hi_27501587.wav|बदले राज ठाकरे के सुर, उत्तर भारतीयों की महापंचायत में बोले- सबका सम्मान|Speaker2
wavs/common_voice_hi_27501589.wav|पूरे देश में आजादी का जश्न, पर हम कब होंगे आजाद....|Speaker2
wavs/common_voice_hi_27501590.wav|पीएमओ ने शुरू की ट्रेनिंग व्यवस्था, अधिकारियों को कमिटेड करने का उद्देश्य|Speaker2
wavs/common_voice_hi_27501592.wav|व्हीलचेयर पर बैठकर 'नागिन' ने किया 'मैं तेरी दुश्मन' पर डांस|Speaker2
wavs/common_voice_hi_27501593.wav|जीरो का ट्रेलर: शाहरुख की फिल्म का ये है मेरठ से कनेक्शन|Speaker2
wavs/common_voice_hi_27501594.wav|हेलीकॉप्टर डील: सीबीआई ने पश्चिम बंगाल के राज्यपाल से पूछताछ की|Speaker2
wavs/common_voice_hi_27501595.wav|अफगान-पाक के हालात दुनिया के लिए चिंता का विषय: पुतिन|Speaker2
wavs/common_voice_hi_27501596.wav|शादी के लिए राजी नहीं हुए घरवाले, तो प्रेमिका की हत्या कर की खुदकुशी|Speaker2
wavs/common_voice_hi_27501601.wav|ऋषभ पंत के पास यूनिक टैलेंट, उसके साथ छेड़छाड़ नहीं कर सकते: प्रवीण आमरे|Speaker2
wavs/common_voice_hi_27501602.wav|मिलिंद सोमन ने पत्नी अंकिता संग किया फोक डांस, वायरल हुआ वीडियो|Speaker2
wavs/common_voice_hi_27501603.wav|किसानों की विधवाएं: उनकी खुदकुशी, ये रोज मर रहीं|Speaker2
wavs/common_voice_hi_27501604.wav|ऑफिस की कैंटीन का खाना आपको बना रहा है मोटापे का शिकार|Speaker2
wavs/common_voice_hi_27501605.wav|J-K पुलिस की इंस्पेक्टर शक्ति देवी को यूएन का अवॉर्ड|Speaker2
wavs/common_voice_hi_27501606.wav|टेनिस से लेकर कबड्डी तक, सब पर चढ़ा लीग फॉर्मेट का रंग|Speaker2
wavs/common_voice_hi_27501607.wav|करीना-सैफ के बेटे तैमूर का बच्चन फैमिली से होगा ये रिश्ता...|Speaker2
wavs/common_voice_hi_27501609.wav|आतिया शेट्टी इन दो एक्ट्रेस से होती हैं प्रेरित...|Speaker2
wavs/common_voice_hi_27501610.wav|जयपुर में सुदर्शन के खिलाफ मुकदमा दर्ज|Speaker2
wavs/common_voice_hi_27501611.wav|बुमराह की नाराजगी के बाद 'नो बॉल' वाली होर्डिंग हटाएगी जयपुर पुलिस|Speaker2
wavs/common_voice_hi_27501612.wav|ललित मोदी पर लगा जान से मारने की धमकी का आरोप|Speaker2
wavs/common_voice_hi_27501613.wav|हैदराबादः पुजारी ने महिला को घर बुलाकर किया बलात्कार|Speaker2
wavs/common_voice_hi_27501614.wav|देश जानना चाहता है प्रधानमंत्री मोदी और महेश शाह का संबंध: सीएम केजरीवाल|Speaker2
wavs/common_voice_hi_27501615.wav|स्वास्थ्य सेवा का मर्ज दूर करें|Speaker2
wavs/common_voice_hi_27501616.wav|मृणालिनी साराभाई के निधन पर पीएम ने नहीं जताया शोक, मल्लिका ने कहा- 'शर्मनाक'|Speaker2
wavs/common_voice_hi_27501617.wav|उरुग्वे का कर्ज चुकाना चाहते हैं सुआरेज, कहा- अब बदल गया हूं|Speaker2
wavs/common_voice_hi_27501618.wav|अब ड्रोन से होगी कॉर्बेट टाइगर रिजर्व की निगरानी|Speaker2
wavs/common_voice_hi_27501619.wav|टीकाकरण: चढऩे लगा इंद्रधनुषी रंग|Speaker2
wavs/common_voice_hi_27501621.wav|सैमसंग इस हफ्ते लॉन्च करने वाला है दो नए बजट स्मार्टफोन|Speaker2
wavs/common_voice_hi_27501622.wav|पाकिस्तान में छह तालिबान आतंकवादी ढेर|Speaker2
wavs/common_voice_hi_27501623.wav|दिल्ली पुलिस के बाद एमसीडी भी आएंगी फेसबुक पर|Speaker2
wavs/common_voice_hi_27501626.wav|रचना वार्षिकी: पढ़ने, देखने और समझने के लिए|Speaker2
wavs/common_voice_hi_27501627.wav|'खुद को खा जाती हैं कोशिकाएं'...इस खोज के लिए मिला मेडिसिन का नोबेल|Speaker2
wavs/common_voice_hi_27501628.wav|स्पीड टेस्ट वेबसाइट का दावा- कम हो रही है रिलायंस जियो की स्पीड|Speaker2
wavs/common_voice_hi_27501629.wav|हांगकांग: सरकार के खिलाफ प्रदर्शन कर रहे लोगों पर पुलिस ने चलाई रबड़ बुलेट|Speaker2
wavs/common_voice_hi_27501630.wav|माया का यमुना तो अखिलेश का आगरा-लखनऊ एक्सप्रेस वे|Speaker2
wavs/common_voice_hi_27501633.wav|आप कहाँ से हैं|Speaker2
wavs/common_voice_hi_27501634.wav|रंग साक्षी: रंगमंच के इतिहास पर एक जरूरी किताब|Speaker2
wavs/common_voice_hi_27501635.wav|भारतीय मूल के प्रोफेसर ने जीता मारकोनी पुरस्कार|Speaker2
wavs/common_voice_hi_27501636.wav|यह रोडिका की पाँचवी किताब थी |Speaker2
wavs/common_voice_hi_27501637.wav|प्रेमी के साथ विदेश भाग रही हिंदू लड़की को बुर्का पहनना पड़ा महंगा|Speaker2
wavs/common_voice_hi_27501638.wav|सालभर पहले हो सकती है बाढ़ की भविष्यवाणी|Speaker2
wavs/common_voice_hi_27501640.wav|...और इस एक्टर को हो गया है रणवीर सिंह से प्यार|Speaker2
wavs/common_voice_hi_27501641.wav|स्ट्रीट लैंप के नीचे पढ़ाई करके छुआ सफलता का आसमान|Speaker2
wavs/common_voice_hi_27501642.wav|उद्धव और राज ठाकरे को महंगी पड़ सकती है बदजुबानी|Speaker2
wavs/common_voice_hi_27501643.wav|कर्ज ने किया इमरान को परेशान, विदेशी अर्थशास्त्रियों संग बनाई टीम|Speaker2
wavs/common_voice_hi_27501644.wav|लक्ष्मण का खुलासा, टीम इंडिया के इस खिलाड़ी ने उनका नाम रखा 'लच्छू'|Speaker2
wavs/common_voice_hi_27501647.wav|रायपुर सेक्स सीडी, कई वरिष्ठ अधिकारियों पर यौन शोषण का आरोप|Speaker2
wavs/common_voice_hi_27501648.wav|गुजरात यात्रा पर चुनाव आयोग का दल|Speaker2
wavs/common_voice_hi_27501651.wav|'एंटी नेशनल' बयान पर ट्रोल हुईं शबाना आजमी, दिया करारा जवाब|Speaker2
wavs/common_voice_hi_27501652.wav|WiFi को हटाकर LiFi लाने के बहुत करीब पहुंचे चीनी वैज्ञानिक|Speaker2
wavs/common_voice_hi_27501653.wav|एक महिला टीचर ने स्कूल को बना दिया हाईटेक|Speaker2
wavs/common_voice_hi_27501655.wav|इन पांच कारणों से लुढ़का सोना, क्या करें खरीदार|Speaker2
wavs/common_voice_hi_27501656.wav|नागिन के बाद दिखेगी अनीता की 'पागलपंती', मिला ये नया प्रोजेक्ट|Speaker2
wavs/common_voice_hi_27501657.wav|हुगली: प्रदर्शनकारी हिंसक हुए, कांग्रेस नेता की हत्या|Speaker2
wavs/common_voice_hi_27501660.wav|मौत से लड़ती पत्नी को अस्पताल में छोडकर भागा पति|Speaker2
wavs/common_voice_hi_27501668.wav|नार्वे: फिर प्रकाशित किया पैगंबर मोहम्मद का कार्टून|Speaker2
wavs/common_voice_hi_27501669.wav|लाइट कॉम्बैट एयरक्राफ्ट की पहली बार हुई नाइट अरेस्ट लैंडिंग, बढ़ेगी नौसेना की ताकत|Speaker2
wavs/common_voice_hi_27501670.wav|योगी का सिद्धारमैया पर पलटवार, पूछा- किसान परिवारों से मिलने क्यों नहीं गए?|Speaker2
wavs/common_voice_hi_27501671.wav|बहुचर्चित उपहार कांड पर हाईकोर्ट का फैसला आज|Speaker2
wavs/common_voice_hi_27501682.wav|कांग्रेस का शिवराज सरकार पर आरोप- आदिवासियों को बांटे कैंसर वाले जूते|Speaker2
wavs/common_voice_hi_27501683.wav|चीन एवं पाक से लगने वाली सीमाओं पर विशेष ध्यान: एंटनी|Speaker2
wavs/common_voice_hi_27501686.wav|फेसबुक पर पीएमओ इंडिया के फर्जी पेज, कइयों ने किया लाइक|Speaker2
wavs/common_voice_hi_27501696.wav|ग्रेटर नोएडा: पुलिस एनकाउंटर में डॉन छोटा शकील का शूटर गिरफ्तार|Speaker2
wavs/common_voice_hi_27501697.wav|Player Profile: टीम इंडिया के लिए तुरुप का इक्का साबित होंगे चहल|Speaker2
wavs/common_voice_hi_27501698.wav|कैबिनेट के विभाग तय, प्रणब को वित्त मंत्रालय|Speaker2
wavs/common_voice_hi_27501699.wav|सरकार ने रामलीला मैदान का प्रस्ताव रखा, समय सीमा को लेकर गतिरोध|Speaker2
wavs/common_voice_hi_27501700.wav|जाते-जाते भी भारत के खिलाफ जहर उगलने से बाज नहीं आए राहिल शरीफ|Speaker2
wavs/common_voice_hi_27501701.wav|उड़ीसा: माओवादियों ने रेलवे स्टेशन उड़ाया|Speaker2
wavs/common_voice_hi_27501703.wav|पंजाब की जेल में बंद गैंगस्टर ने फेसबुक पर दी पूर्व मंत्री को धमकी|Speaker2
wavs/common_voice_hi_27501704.wav|मोदी का शंगरी-ला संदेश|Speaker2
wavs/common_voice_hi_27501712.wav|किसके हाथ में होगी साहिबाबाद की सियासी बाजी? प्रत्याशियों में प्रचार की जंग|Speaker2
wavs/common_voice_hi_27501713.wav|शाहरुख ने बच्चों के साथ कुछ ऐसे उठाया छुट्टी का लुत्फ|Speaker2
wavs/common_voice_hi_27501714.wav|स्पाइसजेट के उड़ते विमान में भरा धुआं, यात्रियों में दहशत|Speaker2
wavs/common_voice_hi_27501718.wav|महाराष्ट्र में कुंआ तो हरियाणा में खाई, कांग्रेस के निरुपम-तंवर बने बागी|Speaker2
wavs/common_voice_hi_27501719.wav|कराची की तरफ मोड़ा गया कृष्णा का विमान|Speaker2
wavs/common_voice_hi_27501720.wav|अजय देवगन ने खरीदी रॉल्स रॉयस की ये कार, कीमत जानकर हो जाएंगे हैरान|Speaker2
wavs/common_voice_hi_27501725.wav|हनी ट्रैप, ब्लैकमेलिंग, फिर सुसाइड: भय्यूजी की मौत पर कई राज बेपर्दा|Speaker2
wavs/common_voice_hi_27501726.wav|मायावती फिर लगाएंगी मुसलमानों और ब्राह्मणों पर दांव|Speaker2
wavs/common_voice_hi_27501727.wav|यूजीसी ने डीम्ड यूनिवर्सिटीज के लिए नए प्रावधानों को दी मंजूरी|Speaker2
wavs/common_voice_hi_27501735.wav|शोएब अख्तर बोले- टीम इंडिया का यह खिलाड़ी कंप्यूटर से आगे की चीज|Speaker2
wavs/common_voice_hi_27501737.wav|नेशनल अवॉर्ड जीतने वाली 'विलेज रॉकस्टार्स' इस दिन भारत में होगी रिलीज|Speaker2
wavs/common_voice_hi_27501741.wav|दिल्ली पुलिस को रिपोर्ट करने का शाइनी को निर्देश|Speaker2
wavs/common_voice_hi_27501743.wav|ये महबूबा केंद्र की एनडीए सरकार का शुक्रिया क्यों अदा कर रही हैं...|Speaker2
wavs/common_voice_hi_27501744.wav|ट्विटर पर रेफ्रिजरेटर की समस्या बताने वाले को सुषमा स्वराज ने दिया ये जवाब|Speaker2
wavs/common_voice_hi_27501746.wav|मुझे सिल्वर स्क्रीन की कमी खलती है: शिल्पा|Speaker2
wavs/common_voice_hi_27501748.wav|'उड़ता पंजाब' की स्क्रीनिंग पर रणबीर-कटरीना ने एक दूसरे को किया नजरअंदाज|Speaker2
wavs/common_voice_hi_27501749.wav|Xiaomi का डुअल रियर कैमरा वाला सस्ता स्मार्टफोन आज सेल में|Speaker2
wavs/common_voice_hi_27501750.wav|सूर्य की उपासना का महापर्व छठ संपन्न|Speaker2
wavs/common_voice_hi_27501752.wav|एमसीडी चुनाव के लिए बीजेपी में टिकट की टक्कर|Speaker2
wavs/common_voice_hi_27501753.wav|कश्मीरियों को काबू नहीं कर सकती सेना: इमरान|Speaker2
wavs/common_voice_hi_27501759.wav|हैदराबाद, उन्नाव के बाद मुजफ्फरपुर: रेप न कर पाने पर जलाया, एक पकड़ा गया|Speaker2
wavs/common_voice_hi_27501761.wav|जसपाल राणा ने थामा कांग्रेस का दामन|Speaker2
wavs/common_voice_hi_27501763.wav|प्रधानमंत्री, न्यायपालिका को लोकपाल के दायरे में लाया जाए: हेगड़े|Speaker2
wavs/common_voice_hi_27501764.wav|डीजल गाडियों पर बैन के खिलाफ दिल्ली बीजेपी, लिखी एनजीटी को चिठ्ठी|Speaker2
wavs/common_voice_hi_27508863.wav|मासूमों के मुजरिमों का कुछ-कुछ ऐसा होता है प्रोफाइल|Speaker2
wavs/common_voice_hi_27508865.wav|रजनीकांत की नई फिल्म का मोशन पोस्टर जारी, हो रहा वायरल|Speaker2
wavs/common_voice_hi_27508867.wav|गुमनामी बाबा के बक्से से मिला नेताजी के भाई को भेजा गया समन|Speaker2
wavs/common_voice_hi_27508868.wav|सोनिया गांधी से कांग्रेस की कमान लें राहुल: दिग्विजय सिंह|Speaker2
wavs/common_voice_hi_27508869.wav|क्राइम रोकने के वादों-इरादों के बीच दिल्ली में बढ़ते रहे अपराध|Speaker2
wavs/common_voice_hi_27508878.wav|पृथ्वी घूमती है |Speaker2
wavs/common_voice_hi_27508879.wav|खाली पीली में ईशान संग अनन्या का रोमांस, मुंबईया रंग-ढंग में आएंगी नजर|Speaker2
wavs/common_voice_hi_27508903.wav|कोच्चि फ्रेंचाइजी में कोई हिस्सेदारी नहीं है: थरूर|Speaker2
wavs/common_voice_hi_27508904.wav|अर्थात्ः तीस बनाम सत्तर|Speaker2
wavs/common_voice_hi_27508907.wav|पढ़िए हिंदू बनाम हिंदुत्व की आक्रामक गोलबंदी पर अब तक की सबसे बड़ी बहस|Speaker2
wavs/common_voice_hi_27508914.wav|स्टूडेंट्स के लिए बेहद फायदेमंद हैं ये ऐप्स|Speaker2
wavs/common_voice_hi_27508915.wav|अहमदाबाद से कश्मीर गए कपल ने देखा पुलवामा आतंकी हमले का खौफनाक मंजर|Speaker2
wavs/common_voice_hi_27508921.wav|आंध्र में नक्सलियों के हथियारों का बड़ा जखीरा बरामद|Speaker2
wavs/common_voice_hi_27508923.wav|भारत-पाक के बीच श्रीनगर-मुजफ्फराबाद बस सेवा बहाल|Speaker2
wavs/common_voice_hi_27508931.wav|यूपी चुनाव में संघ का नुस्खा आजमाएगी बीजेपी, पूर्णकालिक कार्यकर्ताओं की होगी भर्ती|Speaker2
wavs/common_voice_hi_27508946.wav|काश तुम स्पैनिश बोल सकते |Speaker2
wavs/common_voice_hi_27508947.wav|हिमाचल में भारी वर्षा से जन-जीवन प्रभावित, राजस्थान में तीन की मौत|Speaker2
wavs/common_voice_hi_27508948.wav|मलाला के दिमाग के दो सफल आपरेशन|Speaker2
wavs/common_voice_hi_27508967.wav|ऑस्ट्रेलिया में टीम इंडिया ने बीच वॉलीबॉल पर आजमाया हाथ|Speaker2
wavs/common_voice_hi_27508968.wav|औसत दर्जे का गेंदबाज है अक्षर पटेलः सुनील गावस्कर|Speaker2
wavs/common_voice_hi_27508969.wav|राजस्थान में कभी नहीं जीता खेलमंत्री, चुनावी मैच जीतेंगे गजेंद्र सिंह?|Speaker2
wavs/common_voice_hi_27508970.wav|उमर अब्दुल्ला ने अफजल गुरु को 'साहिब' कहा|Speaker2
wavs/common_voice_hi_27508971.wav|मिलिए महेंद्र सिंह धोनी की पत्नी साक्षी के नए Love से|Speaker2
wavs/common_voice_hi_27508983.wav|Yes bank में कई पदों के लिए वैकेंसी|Speaker2
wavs/common_voice_hi_27508985.wav|सक्रिय राज्यपाल, सांसत में यूपी सरकार|Speaker2
wavs/common_voice_hi_27508986.wav|एक्ट्रेस ही नहीं सफल प्रोड्यूसर भी हैं अनुष्का, अब मिलेगा ये सम्मान|Speaker2
wavs/common_voice_hi_27508989.wav|खुशी है कि तौफीक हिदायत और मैं एक ही टीम में हैं: साइना|Speaker2
wavs/common_voice_hi_27509011.wav|Naseeruddin Shah Row: ऋचा चड्ढा बोलीं- 'हम भी टैक्सपेयर, रख सकते हैं बात'|Speaker2
wavs/common_voice_hi_27509013.wav|आसाराम के खिलाफ रेप मामले में आरोप का निर्धारण टला|Speaker2
wavs/common_voice_hi_27509016.wav|ओलंपिक के उद्घाटन में पंजाबी गीत पेश करेंगे रहमान|Speaker2
wavs/common_voice_hi_27509025.wav|कटरीना की चालों के कायल हुए आमिर|Speaker2
wavs/common_voice_hi_27509026.wav|केरल हाई कोर्ट में कई पदों के लिए नौकरी|Speaker2
wavs/common_voice_hi_27509028.wav|अखिलेश के साथ खड़े हुए 'शिवपाल-पुत्र' आदित्य, ट्वीट किया ये पोस्टर|Speaker2
wavs/common_voice_hi_27509029.wav|बाबा रामदेव पर मेहरबान हुए वीरभद्र सिंह|Speaker2
wavs/common_voice_hi_27509040.wav|विराट कोहली: टीम इंडिया का नया उस्ताद|Speaker2
wavs/common_voice_hi_27509045.wav|सुप्रीम कोर्ट जल्द करेगा गोरक्षक दलों के खिलाफ दायर याचिका पर सुनवाई|Speaker2
wavs/common_voice_hi_27509047.wav|आर्ट में है रुचि तो बनिए आर्ट थेरेपिस्ट|Speaker2
wavs/common_voice_hi_27509048.wav|छंद बंध तोड़ छटपटाता वक्त|Speaker2
wavs/common_voice_hi_27509062.wav|मैकग्रा ने गर्लफ्रैंड सारा से सगाई की|Speaker2
wavs/common_voice_hi_27509063.wav|सरकार को बाहर से समर्थन देगी डीएमके|Speaker2
wavs/common_voice_hi_27509064.wav|एयरटेल ने वसूले स्काइप और फेसबुक मैसेंजर के पैसे, होगी जांच|Speaker2
wavs/common_voice_hi_27509065.wav|चुनावी मौसम के बीच कांग्रेस नेताओं ने मनाई लोहड़ी, देखें तस्वीरें|Speaker2
wavs/common_voice_hi_27509080.wav|शादी के दिन बीएसएफ जवान को उतारा मौत के घाट|Speaker2
wavs/common_voice_hi_27509081.wav|चुनावी फूड पर नीतीश नरम, कहा-अध्यादेश की जगह बिल आता तो होता बेहतर|Speaker2
wavs/common_voice_hi_27509082.wav|मानसिक दृढता का आभाव, बेसिक्स पर लौटना होगा: छेत्री|Speaker2
wavs/common_voice_hi_27509083.wav|जब-जब संसद में कामकाज ठप रहा इस सांसद महोदय ने लौटा दी सैलरी|Speaker2
wavs/common_voice_hi_27509085.wav|पाकिस्तान ने फिर तोड़ी सीजफायर, नियंत्रण रेखा पर की गोलीबारी|Speaker2
wavs/common_voice_hi_27509104.wav|छोटे राज्यों के गठन के पक्ष में है भाजपाः मोदी|Speaker2
wavs/common_voice_hi_27509108.wav|जया के 'मिस्टर भरोसेमंद' रहे हैं पनीरसेल्वम, कुर्सी पर रखते थे फोटो|Speaker2
wavs/common_voice_hi_27509109.wav|भारत से दोस्ताना व अच्छे रिश्ते चाहते हैं: जरदारी|Speaker2
wavs/common_voice_hi_27509110.wav|सहारनपुर बना सियासी दांवपेच की प्रयोगशाला|Speaker2
wavs/common_voice_hi_27509117.wav|मुंबई में मिलेगी जरूरतमंद मरीजों को मुफ्त दवा, दवाई बैंक चालू|Speaker2
wavs/common_voice_hi_27509119.wav|प्रतिभा पाटिल और प्रिंस चार्ल्स के हाथों हुआ खेलों का शुभारंभ|Speaker2
wavs/common_voice_hi_27509125.wav|झारखंडः हाइकोर्ट के आदेश से सांसत में आपराधिक छवि वाले नेता|Speaker2
wavs/common_voice_hi_27509154.wav|तरुण गोगोई मंत्रिमंडल के सभी मंत्रियों ने इस्तीफा दिया|Speaker2
wavs/common_voice_hi_27509155.wav|शेयर बाजार के निवेशकों के लिए चुनौतियों भरा होगा समय: रिपोर्ट|Speaker2
wavs/common_voice_hi_27509158.wav|कंसर्ट के दौरान टेलीप्रांप्टर का इस्तेमाल करते पकड़ी गईं सिंगर मिली साइरस|Speaker2
wavs/common_voice_hi_27509179.wav|वरिष्ठ कांग्रेस नेता जाफर शरीफ का निधन, बेंगलुरु के अस्पताल में थे भर्ती|Speaker2
wavs/common_voice_hi_27509180.wav|बसपा सांसद मुनव्वर हसन की सड़क हादसे में मौत|Speaker2
wavs/common_voice_hi_27509181.wav|हाथी दिखाने की चीज नहीं|Speaker2
wavs/common_voice_hi_27509192.wav|कुत्ते को खाना खिलाता था, पड़ोसी ने पीटकर मार डाला|Speaker2
wavs/common_voice_hi_27509193.wav|हत्या से पहले राजीव और बेनजीर कश्मीर मसले को सुलझाने के करीब थे: जरदारी|Speaker2
wavs/common_voice_hi_27509195.wav|कैराना उपचुनाव में होगा सपा-बसपा गठबंधन का दूसरा ट्रायल|Speaker2
wavs/common_voice_hi_27509217.wav|टीम केजरीवाल का सत्येन्द्र जैन का बचाव नैतिक गिरावट की पराकाष्ठा: नेता प्रतिपक्ष|Speaker2
wavs/common_voice_hi_27509220.wav|भारत में कारों की मांग में गिरावट, कंपनियां कर रहीं मंदी का सामना|Speaker2
wavs/common_voice_hi_27509221.wav|उत्तराखंड में विधानसभा चुनाव की सुगबुगाहट तेज|Speaker2
wavs/common_voice_hi_27509222.wav|कैंसर की तीसरी स्टेज से जंग लड़ रहीं नफीसा अली, शेयर की पोस्ट|Speaker2
wavs/common_voice_hi_27509223.wav|मोदी का बयान बीजेपी के स्वभाव के विपरीत: मायावती|Speaker2
wavs/common_voice_hi_27509224.wav|एक बॉल और चोटिल हो गए तीन क्रिकेटर, वीडियो वायरल|Speaker2
wavs/common_voice_hi_27509226.wav|ट्रांसजेंडर-कानूनन अन्याय|Speaker2
wavs/common_voice_hi_27509242.wav|ब्यूटी पार्लर की आड़ में चल रहा था हाईप्रोफाइल सेक्स रैकेट|Speaker2
wavs/common_voice_hi_27509244.wav|फेसबुक ने लोगों के प्राइवेट मैसेज पढ़े, अब मुकदमा|Speaker2
wavs/common_voice_hi_27509246.wav|मोदी की साजिश को समझे मुस्लिम समुदाय: सुन्नी गुरु खालिद राशिद|Speaker2
wavs/common_voice_hi_27509262.wav|दोस्त का दावा- शिखा को कॉस्मेटिक सर्जन कर रहा था परेशान|Speaker2
wavs/common_voice_hi_27509263.wav|ट्यूबलाइट की माया अब दिखेंगी सैफ अली खान की काला कांडी में|Speaker2
wavs/common_voice_hi_27509264.wav|गुजरात में डोमिनोज ने बंद किया नॉन-वेज Pizza बेचना! मेन्यू से हुए गायब|Speaker2
wavs/common_voice_hi_27509265.wav|'तैमूर' सॉफ्ट टॉय बनने से खुश हैं सैफ, कर दी ये डिमांड|Speaker2
wavs/common_voice_hi_27509283.wav|गैंगरेप से बचने के लिए छत से कूदी महिला|Speaker2
wavs/common_voice_hi_27509322.wav|नोटबंदी नहीं रोक पाई बॉक्स ऑफिस पर आमिर के दंगल को!|Speaker2
wavs/common_voice_hi_27509324.wav|तुम्हे उसकी उम्र का भी लिहाज करना चाहिए |Speaker2
wavs/common_voice_hi_27509326.wav|सदैव अपने दिल की आवाज सुनो: आमिर खान|Speaker2
wavs/common_voice_hi_27509338.wav|व्यंग्य: मोदी वर्चुअल तो केजरीवाल खेलेंगे नेचुरल होली|Speaker2
wavs/common_voice_hi_27509340.wav|खौलते तेल में नंगे हाथों से पकौड़ी छानता है ये शख्स|Speaker2
wavs/common_voice_hi_27509341.wav|तोते की वजह से शराब पीकर चलाई गाड़ी, लग गया जुर्माना|Speaker2
wavs/common_voice_hi_27509349.wav|नीतीश के बेटे हैं उनसे चार गुना ज्यादा अमीर|Speaker2
wavs/common_voice_hi_27509350.wav|ट्रेन के टॉयलेट में गिर गई डेढ़ लाख की चेन, रेलवे ने किया वापस|Speaker2
wavs/common_voice_hi_27509351.wav|सैमसंग के इस स्मार्टफोन पर मिल रही है भारी छूट, यहां से खरीदें|Speaker2
wavs/common_voice_hi_27509362.wav|बॉर्डर पर भी बौखलाहट दिखा रहा पाकिस्तान, राजौरी में दागे मोर्टार, मिला मुंहतोड़ जवाब|Speaker2
wavs/common_voice_hi_27509363.wav|अमेरिका नहीं भारत के ही सिंघम हैं मनमोहन!|Speaker2
wavs/common_voice_hi_27509364.wav|'बादशाहो' के लिए हो रही है एक्ट्रेस की तलाश|Speaker2
wavs/common_voice_hi_27509365.wav|इस देश की लड़कियों को मिली स्कूल में शार्ट्स, पैंट पहनने की इजाजत|Speaker2
wavs/common_voice_hi_27509379.wav|जानिए- फरवरी महीने में किस दिन पड़ेगा कौन सा त्योहार?|Speaker2
wavs/common_voice_hi_27509388.wav|अमेरिकी शेयर बाजार में गिरावट से लुढ़का जापान, चीन और भारत का बाजार|Speaker2
wavs/common_voice_hi_27509393.wav|मुझे बहुत मज़ेदार लगती है!|Speaker2
wavs/common_voice_hi_27509477.wav|ग्रेजुएट पास के लिए गुजरात हाईकोर्ट में वैकेंसी|Speaker2
wavs/common_voice_hi_27509478.wav|काबिल के मुरीद हुए अक्षय, ट्विटर पर की तारीफ|Speaker2
wavs/common_voice_hi_27509504.wav|दिल्ली की राह पकड़ने को तैयार यूपी के अफसर|Speaker2
wavs/common_voice_hi_27509510.wav|मेरठ पुलिस ने शातिर वाहन लुटेरा पकड़ा|Speaker2
wavs/common_voice_hi_27509521.wav|पता चला कैसे फैलता है फेफड़े का कैंसर|Speaker2
wavs/common_voice_hi_27509525.wav|बाइक सवार बदमाशों ने सेल्समैन को मारी गोली, मौत|Speaker2
wavs/common_voice_hi_27509533.wav|टैंकर घोटाले पर बोले विजेंद्र गुप्ता- अब मूंछ मुंडवाने की बारी केजरीवाल जी की|Speaker2
wavs/common_voice_hi_27509534.wav|अमर सिंह ने साधा राज ठाकरे पर निशाना|Speaker2
wavs/common_voice_hi_27509536.wav|सरकार बताए बीमा योजना हमारे हित में या बैंकों के: छत्तीसगढ़ के किसान|Speaker2
wavs/common_voice_hi_27509539.wav|यह आजादी की नई जंग है|Speaker2
wavs/common_voice_hi_27509541.wav|भारत से सकारात्मक प्रतिक्रिया का इंतजार: कुरैशी|Speaker2
wavs/common_voice_hi_27509542.wav|जनता को बेवकूफ बना रही हैं मायावती: राहुल|Speaker2
wavs/common_voice_hi_27509543.wav|उसने मुझसे कहा कि उसे कुत्ता पालने का मन था |Speaker2
wavs/common_voice_hi_27509554.wav|इशानी की आशिकी सिर्फ रणवीर से|Speaker2
wavs/common_voice_hi_27509556.wav|जालंधर में युवक की गोली मारकर हत्या|Speaker2
wavs/common_voice_hi_27509562.wav|जयपुर रिजर्व बैंक में नोट ना बदले जाने से परेशान लोग|Speaker2
wavs/common_voice_hi_27509566.wav|निजी एयरलाइंस को नहीं मिलेगा राहत पैकेज|Speaker2
wavs/common_voice_hi_27517648.wav|धोनी ने बल्लेबाजों पर फोड़ा हार का ठीकरा|Speaker2
wavs/common_voice_hi_27517650.wav|सड़कों पर घूम रहे लोगों से जुटाए गए हैं पीके के कपड़े|Speaker2
wavs/common_voice_hi_27517651.wav|अब्दुल कलाम के वो आखिरी पल जब दे रहे थे जिंदगी की सीख|Speaker2
wavs/common_voice_hi_27517652.wav|चीन ने फिर पार की भारतीय सीमा|Speaker2
wavs/common_voice_hi_27517653.wav|'अलोन' का फर्स्ट लुक: दो अवतार में बिपाशा|Speaker2
wavs/common_voice_hi_27517654.wav|दिल्लीः पानी को लेकर सियासी घमासान, मनोज तिवारी ने हेल्पलाइन नंबर का किया ऐलान|Speaker2
wavs/common_voice_hi_27517655.wav|देश के कई हिस्से लू की चपेट में, दिल्ली में बढ़ा तापमान|Speaker2
wavs/common_voice_hi_27517656.wav|महारानी एलिजाबेथ के साथ क्रिसमस मनाएंगी मेघन मार्केल|Speaker2
